Event_ID,V_rms_pu,V_peak_pu,Crest_Factor,THD_percent,Duration_ms,Dominant_Freq_Hz,Freq_Hz,SNR_dB,Label
PQ_05956,0.7081,1.022,1.443,0.721,0,50,49.993,38.24,Notch
PQ_05957,0.7022,0.9995,1.423,0.048,0,50,49.982,48.74,Normal
PQ_05958,0.3884,1.0009,2.577,8.386,139.2,50,50.002,46.68,Interruption
PQ_05959,0.8197,1.2212,1.49,0.316,152.4,50,50.02,40.15,Swell
PQ_05960,0.856,1.4272,1.667,1.171,93.2,50,50.009,51.79,Swell
PQ_05961,0.7074,1.0071,1.424,0.421,5,50,50.003,51.62,Transient
PQ_05962,0.7087,1.0905,1.539,0.383,5,50,49.983,49.03,Transient
PQ_05963,0.7117,1.7692,2.486,2.349,5,50,49.962,38.31,Transient
PQ_05964,0.6981,1.0106,1.448,0.187,0,50,49.985,38.33,Normal
PQ_05965,0.6537,1.0065,1.54,0.849,31.2,50,49.999,48.45,Sag
PQ_05966,0.7099,1.0038,1.414,3.653,0,50,50.019,51.34,Notch
PQ_05967,0.7843,1.2345,1.574,0.517,88.9,50,49.992,48.63,Swell
PQ_05968,0.7082,1.0809,1.526,4.982,0,50,49.997,35.73,Harmonics
PQ_05969,0.7108,1.0076,1.418,0.033,0,50,49.991,54.9,Normal
PQ_05970,0.4537,1.013,2.233,2.834,131.2,50,50.025,37.14,Sag
PQ_05971,0.6758,1.0057,1.488,0.638,67.3,50,50.005,46.23,Sag
PQ_05972,0.7107,2.0796,2.926,0.795,5,50,50.013,54.75,Transient
PQ_05973,0.6034,1.0062,1.668,0.771,142.7,50,50.034,43.81,Sag
PQ_05974,0.6945,0.9866,1.421,0.046,0,50,50.008,49.55,Normal
PQ_05975,0.709,1.7083,2.409,0.445,5,50,50.011,49.33,Transient
PQ_05976,0.7181,1.031,1.436,0.098,0,50,50.008,41.29,Normal
PQ_05977,0.9082,1.3603,1.498,0.148,159.9,50,50.04,43.23,Swell
PQ_05978,0.3826,1.0104,2.641,5.513,147.5,50,50.007,36.84,Sag
PQ_05979,0.2846,1.0021,3.521,16.971,164.4,50,49.982,44.28,Interruption
PQ_05980,0.7059,1.0099,1.431,0.063,0,50,49.99,46.41,Normal
PQ_05981,0.7077,1.0825,1.53,4.294,0,50,50.02,36.19,Harmonics
PQ_05982,0.7094,1.0581,1.491,0.246,0,50,49.967,36.89,Flicker
PQ_05983,0.7118,1.0704,1.504,11.102,0,50,50.015,38.92,Harmonics
PQ_05984,0.7153,1.0501,1.468,0.19,0,50,50.028,36.06,Normal
PQ_05985,0.587,1.0061,1.714,3.358,74.4,50,50.008,47.12,Sag
PQ_05986,0.4454,1.0203,2.291,9.472,120.3,50,49.953,35.9,Interruption
PQ_05987,0.7082,1.6907,2.387,0.224,5,50,50.009,40.86,Transient
PQ_05988,0.7219,1.0336,1.432,0.133,0,50,50.029,41.11,Normal
PQ_05989,0.6708,1.0066,1.501,0.573,74.3,50,49.999,44.78,Sag
PQ_05990,0.5222,1.0124,1.939,0.919,122.8,50,50.017,39.66,Sag
PQ_05991,0.7084,1.0041,1.417,1.248,0,50,49.997,51.42,Notch
PQ_05992,0.815,1.3276,1.629,0.852,84.9,50,50.011,54.19,Swell
PQ_05993,0.6767,1.0026,1.482,0.329,39.4,50,50.009,52.62,Sag
PQ_05994,0.72,1.036,1.439,0.136,0,50,50.005,41.75,Normal
PQ_05995,0.7049,1.0075,1.429,0.093,0,50,50.008,43.02,Normal
PQ_05996,0.7084,1.0045,1.418,0.031,0,50,49.99,52.99,Normal
PQ_05997,0.7711,1.2975,1.683,1.025,58.6,50,50.002,41.21,Swell
PQ_05998,0.7296,1.1641,1.596,0.697,37.8,50,50.008,51.7,Swell
PQ_05999,0.7094,1.0243,1.444,1.976,0,50,50.001,37.55,Notch
PQ_06000,0.7198,1.0235,1.422,0.045,0,50,50.049,51.03,Normal
PQ_06001,0.708,1.0215,1.443,1.08,0,50,49.977,37.71,Notch
PQ_06002,0.711,1.3807,1.942,0.771,5,50,49.97,47.34,Transient
PQ_06003,0.6849,1.014,1.48,0.314,60.9,50,49.988,37.43,Sag
PQ_06004,0.6993,0.9915,1.418,0.028,0,50,50,54.2,Normal
PQ_06005,0.7076,1.131,1.598,0.843,5,50,50.006,37.16,Transient
PQ_06006,0.6378,1.0024,1.572,1.293,83.1,50,49.962,53.55,Sag
PQ_06007,0.897,1.7798,1.984,1.889,60.2,50,50.019,36.55,Swell
PQ_06008,0.566,1.0069,1.779,0.422,120.1,50,50.018,44.63,Sag
PQ_06009,0.6309,1.0223,1.62,1.982,48.5,50,49.99,35.34,Sag
PQ_06010,0.7133,1.0461,1.467,0.061,0,50,50.046,48.14,Flicker
PQ_06011,0.7046,1.0184,1.445,2.362,5,50,50.01,39.47,Transient
PQ_06012,0.7087,1.0521,1.484,5.951,0,50,49.946,54.8,Harmonics
PQ_06013,0.9424,1.4752,1.565,0.485,138.8,50,49.993,38,Swell
PQ_06014,0.7074,1.0142,1.434,1.545,5,50,50.013,40.95,Transient
PQ_06015,0.7086,1.0705,1.511,6.345,0,50,49.991,45.04,Harmonics
PQ_06016,0.7003,0.9945,1.42,0.051,0,50,49.991,50.15,Normal
PQ_06017,0.7147,1.0319,1.444,0.225,0,50,49.961,37,Normal
PQ_06018,0.6435,1.0037,1.56,2.663,33.8,50,49.98,49.43,Sag
PQ_06019,0.7202,1.0304,1.431,0.137,0,50,50.021,42.03,Normal
PQ_06020,0.6399,1.0093,1.577,1.437,34.9,50,49.95,43.83,Interruption
PQ_06021,0.7126,1.6293,2.286,0.655,5,50,49.977,39.91,Transient
PQ_06022,0.7077,1.0045,1.419,0.031,0,50,49.968,52.59,Normal
PQ_06023,0.717,1.0389,1.449,0.135,0,50,49.974,39.3,Normal
PQ_06024,0.7139,1.0136,1.42,0.041,0,50,49.983,51.57,Normal
PQ_06025,0.7857,1.2485,1.589,1.048,83.1,50,49.972,50.9,Swell
PQ_06026,0.7166,1.0228,1.427,0.072,0,50,50.024,45.03,Normal
PQ_06027,0.6491,1.0046,1.548,3.761,31,50,49.981,51.72,Interruption
PQ_06028,0.7102,0.9511,1.339,9.318,0,50,50.007,42.48,Harmonics
PQ_06029,0.7116,1.021,1.435,0.138,0,50,50.012,41.87,Normal
PQ_06030,0.7107,0.9269,1.304,10.154,0,50,50.007,46.24,Harmonics
PQ_06031,0.6984,0.9979,1.429,0.118,0,50,50.005,43.56,Normal
PQ_06032,0.4053,1.0103,2.493,15.036,134.4,50,50.022,36.86,Interruption
PQ_06033,0.7726,1.3108,1.697,1.223,53.3,50,50.016,46.81,Swell
PQ_06034,0.675,1.0239,1.517,0.475,77,50,50.015,37.04,Sag
PQ_06035,0.7076,1.0501,1.484,0.038,0,50,50.005,52.19,Flicker
PQ_06036,0.7082,1.0105,1.427,0.082,0,50,50.006,47.05,Normal
PQ_06037,0.6997,1.0163,1.453,0.198,0,50,50.027,37.54,Normal
PQ_06038,0.7167,1.0221,1.426,0.062,0,50,50.016,44.96,Normal
PQ_06039,0.6978,1.013,1.452,0.265,0,50,50.002,35.56,Normal
PQ_06040,0.9509,1.4289,1.503,0.4,154.9,50,50,49.25,Swell
PQ_06041,0.7116,1.0165,1.429,0.104,0,50,49.997,42.5,Normal
PQ_06042,0.7014,0.9992,1.424,0.049,0,50,50.018,50.11,Normal
PQ_06043,0.7127,1.0096,1.417,0.033,0,50,49.974,53.02,Normal
PQ_06044,0.7063,1.0133,1.435,0.068,0,50,50.016,43.4,Normal
PQ_06045,0.7105,1.0312,1.451,0.158,0,50,50.029,38.44,Normal
PQ_06046,0.7074,1.1295,1.597,0.396,5,50,50.034,42.49,Transient
PQ_06047,0.7089,1.0552,1.488,7.103,0,50,49.98,40.69,Harmonics
PQ_06048,0.6082,1.002,1.647,0.325,158.2,50,49.994,50.18,Sag
PQ_06049,0.8332,1.5102,1.813,1.188,64.6,50,50.027,37.26,Swell
PQ_06050,0.7324,1.1707,1.598,0.619,42.3,50,49.988,38.24,Swell
PQ_06051,0.7181,1.0561,1.471,0.047,0,50,50.001,50.28,Flicker
PQ_06052,0.5382,1.0036,1.865,3.564,91,50,49.982,48.84,Sag
PQ_06053,0.2863,1.0003,3.494,30.378,163.9,50,50.019,48.27,Interruption
PQ_06054,0.7081,1.0325,1.458,5.358,0,50,50.003,44.16,Harmonics
PQ_06055,0.7057,1.0173,1.441,0.151,0,50,49.991,38.87,Normal
PQ_06056,0.7073,1.0067,1.423,0.051,0,50,50.02,50.05,Normal
PQ_06057,0.5009,1.0161,2.029,4.423,101.7,50,49.959,35.85,Interruption
PQ_06058,0.6892,1.0077,1.462,0.339,20.7,50,49.99,44.72,Sag
PQ_06059,0.7075,1.0055,1.421,2.226,0,50,49.993,42.01,Harmonics
PQ_06060,0.7087,1.0352,1.461,0.095,0,50,50.029,43.86,Flicker
PQ_06061,0.7086,1.0373,1.464,0.24,0,50,49.985,37.04,Flicker
PQ_06062,0.6759,1.016,1.503,0.742,31.3,50,49.995,38.57,Sag
PQ_06063,0.4838,1.0042,2.076,2.137,119,50,50.041,48.35,Sag
PQ_06064,0.6903,1.0102,1.464,0.308,0,50,50.029,35.33,Normal
PQ_06065,0.721,1.0869,1.507,0.221,0,50,50.014,35.58,Flicker
PQ_06066,0.6987,0.9917,1.419,0.036,0,50,50.019,51.61,Normal
PQ_06067,0.708,1.0513,1.485,0.086,0,50,49.983,43.43,Flicker
PQ_06068,0.7069,1.0103,1.429,0.101,0,50,50.018,44.21,Normal
PQ_06069,0.71,1.0067,1.418,0.026,0,50,50.02,54.8,Normal
PQ_06070,0.681,1.0042,1.475,0.313,39.1,50,50.023,49.67,Sag
PQ_06071,0.7127,1.0121,1.42,0.032,0,50,49.963,52.03,Normal
PQ_06072,0.6969,0.9922,1.424,0.045,0,50,50.022,50.25,Normal
PQ_06073,0.465,1.0012,2.153,8.036,116.6,50,50.004,54.86,Sag
PQ_06074,0.7092,1.0124,1.428,2.88,0,50,50.025,45.17,Notch
PQ_06075,0.5003,1.0042,2.007,3.76,99.3,50,49.988,47.86,Interruption
PQ_06076,0.7115,1.9627,2.758,1.282,5,50,49.98,47.65,Transient
PQ_06077,0.6982,0.991,1.419,0.044,0,50,49.985,50.76,Normal
PQ_06078,0.7088,1.0786,1.522,6.533,0,50,49.993,42.17,Harmonics
PQ_06079,0.5328,1.0211,1.916,8.857,89.2,50,49.999,36.69,Sag
PQ_06080,0.8828,1.4986,1.698,1.619,91,50,50.008,48.4,Swell
PQ_06081,0.7083,1.0646,1.503,5.248,0,50,50,37.79,Harmonics
PQ_06082,0.7163,1.0333,1.443,0.164,0,50,50.004,38.06,Normal
PQ_06083,0.3679,1.001,2.721,28.839,147.1,50,50.015,54.26,Interruption
PQ_06084,0.7016,0.9974,1.422,0.042,0,50,50.025,49.67,Normal
PQ_06085,0.7016,0.9944,1.417,0.04,0,50,49.997,53.34,Normal
PQ_06086,0.6141,1.0137,1.651,1.39,63.1,50,49.968,41.15,Sag
PQ_06087,0.5048,1.0013,1.983,0.553,152.7,50,49.974,50.28,Sag
PQ_06088,0.7074,1.5951,2.255,0.66,5,50,50.029,35.12,Transient
PQ_06089,0.6958,1.0059,1.446,0.834,24.3,50,50.002,49.37,Sag
PQ_06090,0.7092,1.0152,1.432,7.891,0,50,50.012,54.91,Harmonics
PQ_06091,0.7154,1.0372,1.45,0.173,0,50,49.985,36.89,Normal
PQ_06092,0.547,1.0147,1.855,2.458,111.1,50,50.001,36.9,Sag
PQ_06093,0.7095,0.9875,1.392,8.346,0,50,50.005,41.33,Harmonics
PQ_06094,0.5059,1.0049,1.986,0.898,150.3,50,50.038,43.27,Sag
PQ_06095,0.703,1.0014,1.425,0.054,0,50,49.996,47.81,Normal
PQ_06096,0.521,1.0133,1.945,4.966,99.4,50,50.017,38.08,Sag
PQ_06097,0.708,1.0357,1.463,0.314,5,50,49.995,41.48,Transient
PQ_06098,0.6648,1.0046,1.511,0.468,75.4,50,49.978,49.4,Sag
PQ_06099,0.7082,1.0063,1.421,1.32,5,50,49.996,47.21,Transient
PQ_06100,0.7085,1.0231,1.444,5.664,0,50,49.972,44.95,Harmonics
PQ_06101,0.7111,2.463,3.464,0.377,5,50,49.961,40.67,Transient
PQ_06102,0.7128,1.0231,1.435,0.074,0,50,49.994,45.45,Flicker
PQ_06103,0.7104,1.056,1.486,9.716,0,50,50.001,50.52,Harmonics
PQ_06104,0.4004,1.0059,2.513,4.743,142.2,50,49.989,41.27,Sag
PQ_06105,0.6799,1.022,1.503,0.44,51.9,50,50.012,37.29,Sag
PQ_06106,0.708,0.9964,1.407,5.159,0,50,50.007,51.75,Harmonics
PQ_06107,0.7072,1.0051,1.421,0.03,0,50,50.041,54.12,Normal
PQ_06108,0.7108,1.5692,2.208,1.747,5,50,49.992,40.58,Transient
PQ_06109,0.7089,1.0044,1.417,2.482,0,50,49.992,51.16,Notch
PQ_06110,0.7037,1.0129,1.439,0.099,0,50,49.987,40.86,Normal
PQ_06111,0.7289,1.0453,1.434,0.032,0,50,49.998,51.42,Flicker
PQ_06112,0.7082,1.1412,1.611,0.155,5,50,49.986,47.54,Transient
PQ_06113,0.7089,1.0916,1.54,0.466,5,50,49.994,43.57,Transient
PQ_06114,0.5731,1.0259,1.79,0.839,123.7,50,50.005,36.48,Sag
PQ_06115,0.8526,1.4323,1.68,1.59,89.1,50,49.993,48.67,Swell
PQ_06116,0.6305,1.0052,1.594,1.091,92.2,50,50.005,48,Sag
PQ_06117,0.7141,1.0247,1.435,0.12,0,50,50.04,41.8,Normal
PQ_06118,0.708,1.5201,2.147,0.489,5,50,49.996,48.97,Transient
PQ_06119,0.712,1.0147,1.425,0.075,0,50,50.004,45.41,Normal
PQ_06120,0.7082,1.0439,1.474,0.084,0,50,49.986,43.53,Flicker
PQ_06121,0.7073,1.0253,1.45,0.062,0,50,50.007,45.81,Flicker
PQ_06122,0.7031,1.0157,1.445,0.158,0,50,49.952,39.93,Normal
PQ_06123,0.647,1.0104,1.562,4.491,31.3,50,49.996,43.33,Interruption
PQ_06124,0.7081,1.012,1.429,0.073,0,50,49.997,45.16,Normal
PQ_06125,0.7122,1.9598,2.752,0.714,5,50,50.02,38.82,Transient
PQ_06126,0.7112,0.9943,1.398,10.868,0,50,49.99,42.85,Harmonics
PQ_06127,0.7112,1.5337,2.156,8.95,5,50,49.996,54.15,Transient
PQ_06128,0.8695,1.6448,1.892,1.671,61.2,50,49.997,50.75,Swell
PQ_06129,0.7075,1.0167,1.437,0.167,0,50,50.009,39.25,Normal
PQ_06130,0.7703,1.194,1.55,0.547,93.1,50,49.958,39.23,Swell
PQ_06131,0.5696,1.0057,1.765,2.615,91.9,50,50.023,46.88,Sag
PQ_06132,0.7084,1.0087,1.424,0.079,0,50,50.017,47.16,Normal
PQ_06133,0.7098,1.0806,1.523,8.235,0,50,49.974,46.35,Harmonics
PQ_06134,0.708,1.025,1.448,5.424,0,50,49.987,38.44,Harmonics
PQ_06135,1.0649,1.7938,1.684,0.244,120.4,50,50.03,37.64,Swell
PQ_06136,0.7105,1.0017,1.41,9.448,0,50,49.948,45.3,Harmonics
PQ_06137,0.7114,1.0106,1.421,4.57,0,50,49.972,44.17,Notch
PQ_06138,0.6515,1.0107,1.551,1.505,64.9,50,49.996,40.26,Sag
PQ_06139,0.693,0.9979,1.44,0.196,0,50,49.983,38.24,Normal
PQ_06140,0.8061,1.252,1.553,0.829,115.8,50,50.016,38,Swell
PQ_06141,0.7112,2.0917,2.941,1.645,5,50,50.012,49.82,Transient
PQ_06142,0.7602,1.3273,1.746,0.595,40.6,50,49.984,53.61,Swell
PQ_06143,0.7042,1.0164,1.443,0.154,0,50,49.99,37.88,Normal
PQ_06144,0.7092,1.0095,1.423,0.079,0,50,49.997,46.41,Normal
PQ_06145,0.4988,1.0014,2.008,3.682,125.7,50,50.005,54.58,Sag
PQ_06146,0.7095,0.9998,1.409,7.807,0,50,49.977,44.21,Harmonics
PQ_06147,0.7099,0.9581,1.35,8.569,0,50,49.986,51.54,Harmonics
PQ_06148,0.6265,1.0076,1.608,0.477,118.6,50,49.99,44.87,Sag
PQ_06149,0.7116,2.5186,3.539,0.863,5,50,50.015,54.44,Transient
PQ_06150,0.709,1.1133,1.57,4.085,5,50,49.977,48.2,Transient
PQ_06151,0.7148,1.0144,1.419,0.04,0,50,50.024,50.74,Normal
PQ_06152,0.87,1.3841,1.591,0.618,117.9,50,50.046,40.6,Swell
PQ_06153,0.6583,1.0135,1.54,0.712,54.8,50,49.98,40.3,Sag
PQ_06154,0.7073,1.4587,2.062,0.809,5,50,50.025,45.64,Transient
PQ_06155,0.6619,1.0189,1.539,0.898,28,50,50,38.4,Sag
PQ_06156,0.8014,1.2891,1.609,0.715,94.4,50,50.02,37.01,Swell
PQ_06157,0.7133,1.782,2.498,4.299,5,50,49.96,46.79,Transient
PQ_06158,0.7101,1.1553,1.627,8.924,0,50,49.981,51.71,Harmonics
PQ_06159,0.6085,1.0252,1.685,1.974,56.7,50,50.02,35.46,Sag
PQ_06160,0.6339,1.0023,1.581,1.649,48.1,50,49.979,54.77,Sag
PQ_06161,0.698,1.0107,1.448,0.292,0,50,50.002,36.25,Normal
PQ_06162,0.6975,0.9927,1.423,0.057,0,50,50.053,47.42,Normal
PQ_06163,0.7076,1.0215,1.444,0.147,0,50,49.966,41.31,Flicker
PQ_06164,0.7195,2.5372,3.526,7.574,5,50,49.964,42.63,Transient
PQ_06165,0.7138,1.0278,1.44,0.111,0,50,50.003,41.7,Normal
PQ_06166,0.7119,1.0089,1.417,0.026,0,50,49.954,54.26,Normal
PQ_06167,0.7158,1.0255,1.433,0.097,0,50,50.006,42.85,Normal
PQ_06168,0.7164,1.0183,1.421,0.046,0,50,49.992,48.48,Normal
PQ_06169,0.7035,1.0245,1.456,0.232,0,50,49.977,37.1,Normal
PQ_06170,0.3852,1.0041,2.607,14.992,142.3,50,50.009,50.66,Interruption
PQ_06171,0.5329,1.004,1.884,3.177,104.2,50,49.964,46.57,Sag
PQ_06172,0.4078,1.0025,2.459,8.296,136.7,50,49.984,44.61,Sag
PQ_06173,0.7106,1.0146,1.428,0.073,0,50,50.005,45.64,Normal
PQ_06174,0.7152,1.0327,1.444,0.176,0,50,49.997,39.75,Flicker
PQ_06175,0.7059,1.0056,1.425,0.05,0,50,50.04,47.72,Normal
PQ_06176,0.7098,1.0252,1.444,0.168,0,50,50.012,38.55,Normal
PQ_06177,0.9276,1.6947,1.827,1.658,78.2,50,50.028,51.33,Swell
PQ_06178,0.7048,1.0133,1.438,0.182,0,50,50.002,38.48,Normal
PQ_06179,0.4525,1.0075,2.227,3.848,124.7,50,50.003,43.22,Sag
PQ_06180,0.7081,1.0353,1.462,5.127,0,50,49.992,51.33,Harmonics
PQ_06181,0.6129,1.0074,1.644,1.232,98.5,50,50.036,47.05,Sag
PQ_06182,0.708,1.0083,1.424,0.058,0,50,49.977,46.65,Normal
PQ_06183,0.7118,1.0104,1.419,0.029,0,50,49.987,54.58,Normal
PQ_06184,0.7061,1.0028,1.42,0.04,0,50,50.006,51.26,Normal
PQ_06185,0.7077,1.0403,1.47,4.044,0,50,50.005,45.41,Harmonics
PQ_06186,1.0926,1.7826,1.631,0.785,127.3,50,49.977,50.68,Swell
PQ_06187,0.6991,1.0162,1.454,0.192,0,50,49.973,35.36,Normal
PQ_06188,0.7087,1.0167,1.435,1.5,0,50,49.948,37.84,Notch
PQ_06189,0.6477,1.0194,1.574,3.409,36.4,50,49.99,38.5,Sag
PQ_06190,0.7077,1.0032,1.418,1.596,0,50,49.995,54,Notch
PQ_06191,0.6208,1.0165,1.637,8.222,46.6,50,49.986,37.71,Interruption
PQ_06192,0.7076,1.0393,1.469,0.037,0,50,49.99,52.11,Flicker
PQ_06193,0.6485,1.0098,1.557,1.209,74.4,50,49.99,41.48,Sag
PQ_06194,0.709,1.9586,2.763,1.423,5,50,50.015,52.36,Transient
PQ_06195,0.7101,1.1444,1.612,8.997,0,50,49.991,39.63,Harmonics
PQ_06196,0.7071,1.0049,1.421,0.412,0,50,50.026,51.51,Notch
PQ_06197,0.709,1.016,1.433,7.044,0,50,49.973,50.82,Harmonics
PQ_06198,0.7087,1.2089,1.706,0.866,5,50,49.969,41.22,Transient
PQ_06199,0.7143,1.0166,1.423,0.061,0,50,49.997,47.78,Normal
PQ_06200,0.7076,1.066,1.507,0.392,5,50,50.001,49.8,Transient
PQ_06201,0.6896,0.9883,1.433,0.111,0,50,49.987,42.84,Normal
PQ_06202,0.3388,1.003,2.961,6.157,154.8,50,50.024,46.15,Interruption
PQ_06203,0.5371,1.0108,1.882,0.895,144.4,50,49.995,41.87,Sag
PQ_06204,0.6713,1.02,1.519,1.28,51.9,50,49.998,38.85,Sag
PQ_06205,1.0254,1.6112,1.571,0.304,139.5,50,50.013,53.12,Swell
PQ_06206,0.6994,0.9951,1.423,0.058,0,50,49.989,48.55,Normal
PQ_06207,0.5591,1.0043,1.796,7.212,77,50,49.978,52.48,Interruption
PQ_06208,0.6837,1.0063,1.472,1.334,25.7,50,50.015,46.18,Sag
PQ_06209,0.6487,1.0188,1.57,0.413,59.9,50,50.02,39.64,Sag
PQ_06210,0.6897,0.979,1.42,0.027,0,50,50.009,54.09,Normal
PQ_06211,0.7107,1.0258,1.443,0.121,0,50,49.965,41.16,Normal
PQ_06212,0.7084,1.0181,1.437,0.033,0,50,50.006,53.38,Flicker
PQ_06213,0.713,2.3341,3.274,2.583,5,50,49.98,38.73,Transient
PQ_06214,0.3169,1.0009,3.158,10.753,159.8,50,50.041,51.95,Interruption
PQ_06215,0.7088,1.0127,1.429,0.093,0,50,49.998,43,Normal
PQ_06216,0.6882,1.0152,1.475,0.387,42.3,50,49.996,40.64,Sag
PQ_06217,0.6299,1.0142,1.61,0.254,157,50,49.99,39.08,Sag
PQ_06218,0.7131,1.0422,1.461,0.289,0,50,49.997,35.07,Normal
PQ_06219,0.708,1.3452,1.9,2.562,5,50,50.011,45.49,Transient
PQ_06220,0.6596,1.0299,1.561,1.342,45.8,50,50.019,36.3,Sag
PQ_06221,0.6556,1.0086,1.538,0.978,61.6,50,50.034,44.95,Sag
PQ_06222,0.7095,1.014,1.429,0.098,0,50,49.992,44.24,Normal
PQ_06223,0.7113,1.6911,2.378,5.108,5,50,49.998,39.38,Transient
PQ_06224,0.7105,1.0467,1.473,0.156,0,50,50,40.34,Flicker
PQ_06225,0.9953,1.6356,1.643,1.446,125,50,50.009,39.7,Swell
PQ_06226,0.5324,1.0083,1.894,5.043,86.7,50,50.038,41.48,Interruption
PQ_06227,0.8538,1.4304,1.675,0.995,97.5,50,49.986,35.77,Swell
PQ_06228,0.813,1.2456,1.532,0.458,116.3,50,49.986,54.01,Swell
PQ_06229,0.5218,1.0175,1.95,1.591,123.4,50,49.993,38.46,Sag
PQ_06230,0.7088,1.0467,1.477,0.026,0,50,49.992,54.73,Flicker
PQ_06231,0.71,1.0254,1.444,9.298,0,50,50.019,47.97,Harmonics
PQ_06232,0.6976,1.0034,1.438,0.177,0,50,50.013,39.41,Normal
PQ_06233,0.7698,1.4962,1.944,1.832,31.7,50,50.008,42.72,Swell
PQ_06234,0.5914,1.0052,1.7,3.447,60.7,50,50.015,46.5,Interruption
PQ_06235,0.7214,1.0245,1.42,0.037,0,50,50.015,51.54,Normal
PQ_06236,0.8354,1.2534,1.5,0.2,141.4,50,50.013,54.56,Swell
PQ_06237,0.8133,1.2234,1.504,0.299,135.6,50,49.985,46.93,Swell
PQ_06238,0.6874,1.0033,1.459,0.424,37.9,50,49.985,52.05,Sag
PQ_06239,0.7083,1.0309,1.455,3.346,0,50,50.002,35.49,Notch
PQ_06240,0.7121,1.0135,1.423,0.059,0,50,50.015,49.44,Normal
PQ_06241,0.702,1.0029,1.429,0.11,0,50,50.006,42.42,Normal
PQ_06242,0.9795,1.7388,1.775,2.266,94.9,50,50.006,35.04,Swell
PQ_06243,0.7091,1.0772,1.519,0.546,5,50,49.992,44.99,Transient
PQ_06244,0.2765,1.0004,3.618,4.376,169.7,50,49.994,48.23,Interruption
PQ_06245,0.7129,1.0115,1.419,0.05,0,50,49.995,51.14,Normal
PQ_06246,0.5307,1.0196,1.921,5.618,90.2,50,49.981,36.92,Sag
PQ_06247,0.7077,1.0197,1.441,1.357,0,50,50.017,36.96,Notch
PQ_06248,0.7021,1.0015,1.426,0.081,0,50,49.997,45.08,Normal
PQ_06249,0.6679,1.0054,1.505,1.635,35.7,50,49.996,47.12,Sag
PQ_06250,0.4865,1.0007,2.057,0.795,148.3,50,50.023,53.18,Sag
PQ_06251,0.7012,1.0063,1.435,0.118,0,50,49.977,40.11,Normal
PQ_06252,0.7051,1.0024,1.422,0.056,0,50,49.975,49.06,Normal
PQ_06253,0.7218,1.0235,1.418,0.033,0,50,49.993,51.97,Normal
PQ_06254,0.5732,1.0019,1.748,2.544,88.1,50,50.019,52.74,Sag
PQ_06255,0.2929,1.007,3.438,23.628,166.5,50,50.022,38.99,Interruption
PQ_06256,0.6971,1.0055,1.442,0.159,0,50,50.031,37.75,Normal
PQ_06257,0.7041,1.0055,1.428,0.098,0,50,50.016,43.1,Normal
PQ_06258,0.7077,1.0369,1.465,0.044,0,50,49.992,47.71,Flicker
PQ_06259,0.7076,1.0402,1.47,0.198,0,50,49.987,37.18,Flicker
PQ_06260,0.7081,1.0403,1.469,5.045,0,50,49.993,45.05,Harmonics
PQ_06261,0.7054,1.0029,1.422,0.041,0,50,49.989,51.14,Normal
PQ_06262,0.7141,1.0186,1.426,0.057,0,50,50.012,46.21,Normal
PQ_06263,0.7114,1.0056,1.414,4.284,0,50,50.015,48.78,Notch
PQ_06264,0.7219,1.0384,1.438,0.169,0,50,49.964,38.45,Normal
PQ_06265,0.7083,1.0217,1.442,0.167,0,50,50.025,37.53,Normal
PQ_06266,0.7145,1.7199,2.407,7.207,5,50,49.963,48.02,Transient
PQ_06267,0.7054,1.2054,1.709,1.768,5,50,49.995,39.63,Transient
PQ_06268,0.2312,1.0008,4.328,1.047,179.3,50,49.984,50.07,Interruption
PQ_06269,0.6996,0.9978,1.426,0.077,0,50,49.994,46.02,Normal
PQ_06270,0.7082,1.0794,1.524,5.638,0,50,50.012,47.79,Harmonics
PQ_06271,1.0027,1.5502,1.546,0.369,154.8,50,49.971,40.66,Swell
PQ_06272,0.7283,1.0553,1.449,0.083,0,50,49.978,42.19,Flicker
PQ_06273,0.7075,1.0384,1.468,2.196,0,50,50.012,38.87,Harmonics
PQ_06274,0.7094,1.0684,1.506,0.057,0,50,49.985,45.96,Flicker
PQ_06275,0.7029,1.0104,1.438,0.095,0,50,49.988,41.6,Normal
PQ_06276,0.75,1.3738,1.832,0.507,32.5,50,50.021,35.79,Swell
PQ_06277,0.7213,1.0444,1.448,0.167,0,50,49.994,39.81,Flicker
PQ_06278,0.7063,1.0107,1.431,0.111,0,50,50.036,42.78,Normal
PQ_06279,0.7056,1.0165,1.441,0.131,0,50,49.978,39.08,Normal
PQ_06280,0.9233,1.5274,1.654,1.295,112.6,50,50.019,37.07,Swell
PQ_06281,0.6643,1.0068,1.515,1.095,55.2,50,49.976,46.12,Sag
PQ_06282,0.7069,1.002,1.417,0.018,0,50,50.005,54.49,Normal
PQ_06283,0.7014,1.0117,1.442,0.107,0,50,50.032,40.93,Normal
PQ_06284,0.7106,1.0246,1.442,0.258,0,50,49.966,36.54,Normal
PQ_06285,0.7015,1.0018,1.428,0.114,0,50,50,43.1,Normal
PQ_06286,0.7141,1.0348,1.449,0.152,0,50,50.026,38.41,Normal
PQ_06287,0.5886,1.0022,1.703,0.292,150.7,50,49.992,52.24,Sag
PQ_06288,0.5792,1.0051,1.735,1.571,112.7,50,49.977,48.8,Sag
