rms_voltage,peak_voltage,crest_factor,thd,duration,dominant_freq,system_freq,snr,label
0.7135,1.0251,1.437,8.147,0.0,50,49.989,38.43,Notch
0.5306,1.0099,1.903,11.075,85.2,50,50.009,41.64,Interruption
0.5243,1.0216,1.949,9.261,90.1,50,50.005,35.61,Interruption
0.5602,1.0049,1.794,3.488,94.7,50,50.006,43.83,Sag
0.7081,1.0116,1.429,0.103,0.0,50,50.002,43.91,Normal
0.7026,1.0004,1.424,0.039,0.0,50,50.007,48.88,Normal
0.6989,0.9943,1.423,0.044,0.0,50,49.99,48.63,Normal
0.7018,1.0,1.425,0.068,0.0,50,49.999,44.98,Normal
0.713,1.0623,1.49,0.096,0.0,50,50.0,43.6,Flicker
0.7084,1.0566,1.492,5.384,0.0,50,49.974,43.47,Harmonics
0.7054,1.0103,1.432,0.137,0.0,50,50.002,40.71,Normal
0.7091,1.7787,2.508,0.37,5.0,50,50.026,48.83,Transient
0.6307,1.0024,1.589,2.532,57.2,50,50.01,53.78,Sag
0.4047,1.0071,2.489,24.881,131.7,50,50.021,36.22,Interruption
0.7078,1.0183,1.439,0.098,0.0,50,49.994,44.26,Flicker
0.7097,1.0399,1.465,8.76,0.0,50,50.027,51.88,Harmonics
0.708,1.0158,1.435,4.938,0.0,50,49.996,50.75,Harmonics
0.6107,1.0068,1.648,3.092,50.7,50,49.99,44.5,Interruption
0.7057,1.0004,1.418,0.031,0.0,50,50.029,53.68,Normal
0.941,1.557,1.655,0.973,110.0,50,50.019,49.22,Swell
0.7094,1.0543,1.486,7.704,0.0,50,49.978,47.03,Harmonics
0.7071,1.1111,1.571,2.595,5.0,50,50.002,48.56,Transient
0.7017,0.995,1.418,0.03,0.0,50,49.955,53.0,Normal
0.7147,1.0265,1.436,0.155,0.0,50,49.956,40.06,Normal
0.3996,1.0082,2.523,1.245,158.4,50,49.966,42.36,Sag
0.7634,1.252,1.64,0.364,60.2,50,49.965,47.9,Swell
0.7131,1.0151,1.423,0.053,0.0,50,49.99,47.71,Normal
0.7745,1.4391,1.858,1.43,38.7,50,49.981,50.13,Swell
0.95,1.7567,1.849,0.774,82.0,50,49.961,36.93,Swell
0.867,1.5687,1.809,1.87,70.2,50,49.967,42.58,Swell
0.6168,1.015,1.645,2.295,63.9,50,50.013,39.68,Sag
0.7014,1.0135,1.445,0.187,0.0,50,49.997,37.2,Normal
0.7093,1.0207,1.439,7.523,0.0,50,49.983,48.62,Harmonics
0.7088,1.0475,1.478,6.68,0.0,50,49.984,54.42,Harmonics
0.6089,1.0123,1.662,1.394,80.6,50,50.021,40.41,Sag
0.7092,1.0827,1.527,7.603,0.0,50,50.0,54.81,Harmonics
1.0172,1.7828,1.753,2.287,100.2,50,50.014,44.48,Swell
0.71,1.0979,1.546,9.043,0.0,50,50.005,54.27,Harmonics
0.7077,1.0068,1.423,0.975,0.0,50,50.018,46.03,Notch
0.9093,1.4473,1.592,0.453,121.2,50,50.022,46.99,Swell
0.6946,0.9856,1.419,0.041,0.0,50,50.0,52.09,Normal
0.7109,1.2443,1.75,2.308,5.0,50,50.007,36.01,Transient
0.7034,0.9999,1.421,0.045,0.0,50,50.002,50.01,Normal
0.7097,1.0057,1.417,2.507,0.0,50,49.991,46.72,Notch
0.7101,1.0258,1.445,0.159,0.0,50,49.988,38.8,Normal
0.7116,1.0107,1.42,0.036,0.0,50,50.0,49.67,Normal
0.7077,1.0532,1.488,0.203,0.0,50,49.981,36.41,Flicker
0.5635,1.0037,1.781,2.578,101.3,50,49.999,51.14,Sag
0.6194,1.0257,1.656,2.627,43.6,50,50.014,35.0,Interruption
0.8916,1.4744,1.654,1.519,104.3,50,49.981,53.21,Swell
0.5048,1.0013,1.983,0.553,152.7,50,49.974,50.28,Sag
0.6462,1.0017,1.55,2.037,38.5,50,49.962,53.9,Sag
0.5557,1.0062,1.811,4.372,85.0,50,49.999,44.17,Sag
0.6935,0.9865,1.422,0.059,0.0,50,50.0,47.26,Normal
0.7106,0.9914,1.395,10.142,0.0,50,50.019,47.77,Harmonics
0.6779,1.0121,1.493,0.982,45.2,50,50.0,39.9,Sag
0.6821,1.0072,1.477,0.42,22.1,50,50.016,46.57,Sag
0.7099,1.0181,1.434,0.113,0.0,50,50.008,42.73,Normal
0.7064,1.003,1.42,0.03,0.0,50,50.005,53.41,Normal
0.7105,1.0325,1.453,9.585,0.0,50,49.981,50.59,Harmonics
0.7014,1.016,1.448,0.222,0.0,50,50.013,36.4,Normal
0.7073,1.0196,1.442,3.306,5.0,50,49.997,39.67,Transient
0.5855,1.0071,1.72,2.411,70.7,50,49.988,44.78,Sag
0.7046,1.0227,1.451,0.228,0.0,50,50.021,35.56,Normal
0.3774,1.009,2.674,8.476,147.7,50,49.955,38.81,Sag
0.4387,1.0015,2.283,10.876,122.2,50,50.007,50.78,Sag
0.708,1.0317,1.457,2.044,0.0,50,49.996,36.05,Notch
0.707,1.0074,1.425,0.084,0.0,50,50.025,45.8,Normal
0.7079,1.3314,1.881,0.754,5.0,50,50.027,37.01,Transient
0.7007,0.9961,1.421,0.041,0.0,50,49.995,49.85,Normal
0.781,1.3094,1.677,0.795,64.4,50,49.976,36.03,Swell
0.5636,1.025,1.819,1.08,128.8,50,49.999,36.46,Sag
0.7219,1.0336,1.432,0.133,0.0,50,50.029,41.11,Normal
0.7094,1.111,1.566,7.402,0.0,50,50.001,37.11,Harmonics
0.6914,0.9879,1.429,0.118,0.0,50,50.004,43.27,Normal
0.7078,1.0097,1.427,0.075,0.0,50,49.978,45.75,Normal
0.7099,1.5319,2.158,0.295,5.0,50,50.008,37.13,Transient
0.6273,1.026,1.636,0.649,119.2,50,50.0,35.12,Sag
0.5057,1.0084,1.994,5.442,106.0,50,49.978,39.36,Sag
0.6968,0.9913,1.423,0.07,0.0,50,50.016,47.64,Normal
0.7095,1.0664,1.503,0.086,0.0,50,49.976,45.28,Flicker
0.704,1.0032,1.425,0.066,0.0,50,49.976,46.81,Normal
0.6265,1.0054,1.605,2.607,45.1,50,49.983,49.37,Interruption
0.7038,1.004,1.426,0.06,0.0,50,50.027,46.36,Normal
0.6996,0.9983,1.427,0.099,0.0,50,49.977,42.64,Normal
0.7044,1.0223,1.451,0.26,0.0,50,50.049,36.64,Normal
0.6096,1.0037,1.646,0.455,150.2,50,50.025,46.05,Sag
0.5925,1.0029,1.693,0.547,98.1,50,50.003,49.47,Sag
0.7088,1.0562,1.49,0.087,0.0,50,49.992,45.86,Flicker
0.6903,0.9886,1.432,0.087,0.0,50,50.0,42.22,Normal
0.9622,1.6779,1.744,2.156,92.9,50,49.988,52.06,Swell
0.7133,1.0531,1.476,0.049,0.0,50,50.003,50.88,Flicker
0.71,1.0278,1.448,2.694,0.0,50,50.026,35.53,Notch
0.7185,1.0198,1.419,0.033,0.0,50,49.96,52.99,Normal
0.5741,1.0021,1.746,10.055,67.8,50,49.984,54.73,Interruption
0.7094,1.0913,1.538,7.715,0.0,50,49.966,42.48,Harmonics
0.7584,1.1492,1.515,0.453,98.3,50,50.014,48.72,Swell
0.706,1.0035,1.421,0.063,0.0,50,49.989,48.47,Normal
0.7015,1.0002,1.426,0.108,0.0,50,50.019,43.16,Normal
0.6927,0.9999,1.443,0.187,0.0,50,49.98,37.43,Normal
0.7078,1.0232,1.446,0.62,0.0,50,50.012,36.71,Notch
0.6457,1.014,1.57,1.04,80.8,50,49.99,41.48,Sag
0.4959,1.0008,2.018,0.819,156.3,50,50.02,54.73,Sag
0.5663,1.005,1.775,6.776,73.5,50,49.973,47.97,Interruption
0.7086,1.1018,1.555,6.525,0.0,50,50.01,39.86,Harmonics
0.7087,1.0311,1.455,0.122,0.0,50,49.994,41.44,Flicker
0.7101,1.1225,1.581,0.399,5.0,50,49.977,38.16,Transient
0.7166,1.0199,1.423,0.031,0.0,50,50.042,50.55,Normal
0.84,1.4698,1.75,1.238,76.0,50,50.021,35.31,Swell
0.3393,1.0026,2.955,15.222,152.0,50,49.986,47.37,Interruption
0.3623,1.0044,2.772,7.652,147.3,50,49.985,43.99,Interruption
0.3205,1.0039,3.132,34.256,158.8,50,50.0,45.67,Interruption
0.6531,1.025,1.57,0.564,89.2,50,49.998,40.03,Sag
0.7133,1.0383,1.456,0.179,0.0,50,50.047,35.99,Normal
0.664,1.0176,1.533,0.434,61.5,50,49.993,41.89,Sag
0.7078,1.0072,1.423,2.705,0.0,50,50.012,46.95,Notch
0.7106,1.0528,1.482,0.077,0.0,50,50.011,46.2,Flicker
0.5892,1.0051,1.706,4.048,60.1,50,49.974,47.46,Interruption
0.5986,1.0113,1.69,7.112,57.1,50,50.016,41.66,Interruption
0.4285,1.0013,2.337,3.394,135.7,50,50.006,51.59,Sag
0.5023,1.002,1.995,6.397,99.7,50,49.987,54.58,Sag
0.7074,1.0071,1.424,0.421,5.0,50,50.003,51.62,Transient
0.5608,1.0016,1.786,2.378,82.3,50,49.956,54.59,Sag
0.7048,1.0133,1.438,0.182,0.0,50,50.002,38.48,Normal
0.7939,1.4691,1.851,1.536,46.9,50,50.011,45.87,Swell
0.7099,1.0411,1.466,8.626,0.0,50,49.991,39.32,Harmonics
0.7087,1.0062,1.42,0.034,0.0,50,50.006,51.81,Normal
0.7084,1.0215,1.442,6.111,0.0,50,50.002,39.53,Harmonics
0.711,1.012,1.423,0.048,0.0,50,49.989,47.75,Normal
0.7059,1.007,1.427,0.106,0.0,50,50.021,44.56,Normal
0.7009,1.0082,1.438,0.19,0.0,50,49.982,38.39,Normal
0.6008,1.0258,1.707,2.525,72.5,50,49.996,35.75,Sag
0.7156,1.0891,1.522,0.176,0.0,50,49.992,37.38,Flicker
0.7093,1.0551,1.487,7.408,0.0,50,49.972,37.11,Harmonics
0.7125,1.0325,1.449,0.203,0.0,50,49.973,37.74,Normal
0.7102,1.0211,1.438,0.112,0.0,50,49.982,41.96,Normal
0.6338,1.0045,1.585,2.08,69.8,50,50.002,49.2,Sag
0.7102,0.9698,1.366,9.219,0.0,50,49.984,52.67,Harmonics
0.7253,1.0453,1.441,0.039,0.0,50,50.054,51.29,Flicker
0.7125,1.0259,1.44,0.154,0.0,50,49.986,40.23,Normal
0.5265,1.0064,1.911,2.197,134.4,50,50.033,41.87,Sag
0.7086,1.1306,1.596,6.571,0.0,50,50.002,35.22,Harmonics
0.5774,1.0048,1.74,4.457,67.6,50,49.997,46.75,Interruption
1.0121,1.7669,1.746,1.248,103.8,50,50.023,40.72,Swell
0.7088,1.0454,1.475,7.28,0.0,50,50.019,54.46,Harmonics
0.4183,1.0122,2.42,18.284,129.5,50,50.009,37.01,Interruption
0.7242,1.0278,1.419,0.028,0.0,50,50.015,54.05,Normal
0.3967,1.0011,2.523,13.149,138.3,50,49.984,53.06,Interruption
0.7126,1.6293,2.286,0.655,5.0,50,49.977,39.91,Transient
0.7166,1.0419,1.454,0.322,0.0,50,49.996,35.25,Flicker
0.6113,1.0015,1.638,0.087,159.5,50,49.974,53.54,Sag
0.7094,1.0868,1.532,7.974,0.0,50,49.992,46.05,Harmonics
0.7073,1.0134,1.433,0.035,0.0,50,50.0,53.14,Flicker
0.7095,1.0492,1.479,7.958,0.0,50,49.984,50.68,Harmonics
0.7132,1.0254,1.438,0.175,0.0,50,50.018,39.25,Normal
0.7093,1.0096,1.423,0.06,0.0,50,50.001,46.37,Normal
0.7133,1.0215,1.432,0.131,0.0,50,49.997,41.96,Normal
0.694,0.9849,1.419,0.043,0.0,50,50.011,51.7,Normal
0.7131,1.0226,1.434,0.088,0.0,50,49.984,42.72,Normal
0.7132,1.0127,1.42,0.041,0.0,50,50.027,52.02,Normal
0.7102,1.0268,1.446,0.141,0.0,50,49.995,38.99,Normal
0.7013,1.0058,1.434,0.104,0.0,50,49.971,43.54,Normal
0.7145,1.016,1.422,0.067,0.0,50,50.002,47.71,Normal
0.7099,1.0143,1.429,0.066,0.0,50,50.022,45.53,Normal
0.7071,1.0055,1.422,0.047,0.0,50,49.992,49.41,Normal
0.708,1.0254,1.448,5.582,0.0,50,50.01,38.68,Harmonics
0.5818,1.0011,1.721,0.466,150.7,50,49.99,54.24,Sag
1.0216,1.6563,1.621,0.731,126.8,50,50.0,46.34,Swell
0.7073,1.0663,1.507,0.192,5.0,50,49.992,50.84,Transient
0.7101,1.1287,1.589,9.487,0.0,50,50.017,52.85,Harmonics
0.7088,1.0121,1.428,4.464,5.0,50,50.034,44.02,Transient
0.7107,1.0258,1.443,0.121,0.0,50,49.965,41.16,Normal
0.7087,1.0227,1.443,4.318,0.0,50,49.986,38.46,Notch
0.6604,1.0074,1.525,1.026,25.6,50,50.016,44.16,Sag
0.8482,1.5859,1.87,1.596,60.3,50,50.005,41.73,Swell
0.6497,1.019,1.568,1.023,85.9,50,50.031,37.9,Sag
0.7097,1.0333,1.456,8.87,0.0,50,50.04,39.87,Harmonics
0.7118,1.031,1.448,0.196,0.0,50,50.019,38.59,Normal
0.7091,1.0243,1.445,6.933,0.0,50,49.984,41.69,Harmonics
0.6997,1.0045,1.436,0.136,0.0,50,50.017,39.52,Normal
0.7109,1.0083,1.418,0.027,0.0,50,49.995,54.97,Normal
0.5164,1.0025,1.941,2.509,100.9,50,49.994,54.35,Sag
0.5766,1.0026,1.739,5.539,76.5,50,49.981,51.05,Sag
0.707,1.0048,1.421,0.079,0.0,50,50.019,45.96,Normal
0.7102,1.009,1.421,0.058,0.0,50,49.967,48.6,Normal
0.7103,1.0681,1.504,9.378,0.0,50,49.996,42.47,Harmonics
0.71,1.8356,2.585,1.309,5.0,50,49.973,46.42,Transient
0.7078,1.0302,1.455,0.162,0.0,50,49.996,36.87,Flicker
0.7083,1.0346,1.461,0.19,0.0,50,49.99,37.11,Flicker
0.7103,0.9747,1.372,8.625,0.0,50,50.011,35.38,Harmonics
0.368,1.0042,2.729,7.512,144.4,50,50.038,43.95,Sag
0.7091,1.0122,1.427,7.266,0.0,50,50.003,36.65,Harmonics
0.9567,1.5443,1.614,0.545,121.8,50,49.964,47.64,Swell
0.7138,1.0197,1.428,0.055,0.0,50,49.995,47.83,Normal
0.7707,1.2061,1.565,0.525,98.7,50,50.014,35.59,Swell
0.7081,1.7338,2.448,0.242,5.0,50,50.024,54.91,Transient
0.7087,1.0084,1.423,0.04,0.0,50,49.986,50.35,Normal
0.7069,1.0213,1.445,0.202,0.0,50,50.004,36.58,Normal
0.7017,0.9999,1.425,0.069,0.0,50,49.997,47.98,Normal
0.7118,1.716,2.411,5.89,5.0,50,50.019,48.38,Transient
0.7546,1.1833,1.568,0.467,71.6,50,49.975,50.21,Swell
0.7097,1.0737,1.513,8.36,0.0,50,49.98,50.46,Harmonics
0.7032,1.0087,1.435,0.116,0.0,50,50.012,41.22,Normal
0.7105,1.0524,1.481,0.052,0.0,50,49.994,48.01,Flicker
0.7091,1.0354,1.46,0.113,0.0,50,50.029,42.83,Flicker
0.3978,1.0114,2.543,5.727,138.9,50,50.008,38.91,Sag
0.7166,1.0182,1.421,0.054,0.0,50,50.02,49.75,Normal
0.7009,0.9958,1.421,0.035,0.0,50,49.98,51.67,Normal
0.6711,1.0026,1.494,2.112,23.7,50,49.983,53.7,Sag
0.6086,1.0029,1.648,2.271,73.2,50,50.011,51.7,Sag
0.7555,1.5478,2.049,1.355,23.4,50,50.019,38.94,Swell
0.709,1.0028,1.414,2.626,0.0,50,49.997,54.16,Notch
0.7005,1.0132,1.446,0.163,0.0,50,50.007,36.52,Normal
0.5238,1.0019,1.913,4.984,90.5,50,50.008,53.67,Interruption
0.7102,1.1408,1.606,9.024,0.0,50,49.999,39.28,Harmonics
0.6552,1.0191,1.555,6.044,29.0,50,50.022,40.35,Sag
0.7077,1.0243,1.447,0.291,5.0,50,50.03,35.73,Transient
0.476,1.007,2.115,6.939,114.0,50,50.008,43.24,Sag
0.7108,1.1112,1.563,9.967,0.0,50,49.968,49.47,Harmonics
0.7384,1.0789,1.461,0.144,0.0,50,49.999,40.4,Flicker
0.7076,1.0081,1.425,2.296,0.0,50,50.03,45.58,Notch
0.7069,1.0074,1.425,0.049,0.0,50,50.011,45.84,Normal
0.8688,1.4259,1.641,0.676,98.2,50,49.991,51.62,Swell
0.7093,1.1172,1.575,7.834,0.0,50,50.0,50.39,Harmonics
0.5756,1.0028,1.742,5.692,73.4,50,50.02,53.3,Sag
0.6948,1.0047,1.446,0.845,22.1,50,49.972,49.39,Sag
0.7088,1.0413,1.469,6.189,0.0,50,50.004,39.95,Harmonics
0.7117,1.0138,1.424,0.05,0.0,50,50.006,46.45,Normal
0.5715,1.0086,1.765,1.254,133.6,50,49.969,39.26,Sag
0.8957,1.6487,1.841,2.007,71.7,50,49.971,51.46,Swell
0.7076,1.0297,1.455,0.236,0.0,50,50.004,35.63,Normal
0.8741,1.3789,1.577,0.587,122.4,50,50.005,44.74,Swell
0.6381,1.0046,1.574,1.975,64.3,50,50.009,48.46,Sag
0.7047,1.0016,1.421,0.036,0.0,50,49.98,50.08,Normal
0.7109,1.0225,1.438,0.171,0.0,50,49.984,38.65,Normal
0.3862,1.0011,2.592,3.579,148.6,50,50.009,51.99,Sag
0.6717,1.0031,1.493,0.441,21.6,50,50.003,51.71,Sag
0.709,1.962,2.767,0.544,5.0,50,50.019,46.91,Transient
0.7093,1.0365,1.461,0.158,0.0,50,50.004,39.59,Flicker
0.8152,1.213,1.488,0.197,143.7,50,50.008,45.81,Swell
0.4497,1.0053,2.235,1.628,147.5,50,50.002,39.55,Sag
0.7096,1.0094,1.422,3.739,0.0,50,50.007,42.59,Notch
0.4535,1.0039,2.214,8.389,115.5,50,50.016,51.04,Interruption
0.7239,1.0399,1.437,0.039,0.0,50,49.978,51.08,Flicker
0.7856,1.1805,1.503,0.196,124.5,50,50.018,51.06,Swell
0.6145,1.0033,1.633,2.582,61.4,50,50.014,48.5,Sag
0.7135,1.0189,1.428,5.825,0.0,50,49.988,41.69,Notch
0.7106,1.011,1.423,9.954,0.0,50,50.013,44.78,Harmonics
0.6479,1.0149,1.566,0.26,150.6,50,49.999,38.95,Sag
0.7102,1.0828,1.525,9.357,0.0,50,50.001,52.08,Harmonics
0.6226,1.0062,1.616,2.653,47.5,50,50.0,50.44,Sag
0.6731,1.0071,1.496,0.542,90.8,50,49.993,49.06,Sag
0.6333,1.0162,1.605,0.27,120.5,50,50.014,37.67,Sag
0.7116,1.0035,1.41,4.348,0.0,50,49.977,51.95,Notch
0.7778,1.2139,1.561,0.49,92.4,50,49.99,45.47,Swell
0.7098,1.3641,1.922,0.404,5.0,50,49.985,43.15,Transient
0.7082,1.0439,1.474,0.084,0.0,50,49.986,43.53,Flicker
0.7029,0.9975,1.419,0.035,0.0,50,49.976,52.87,Normal
0.7018,1.0032,1.429,0.104,0.0,50,50.02,42.93,Normal
0.7082,1.6127,2.277,7.336,5.0,50,49.969,47.39,Transient
0.7109,1.0042,1.413,4.243,0.0,50,50.058,51.61,Notch
0.5436,1.008,1.854,7.433,80.7,50,50.011,40.74,Interruption
0.6947,1.0077,1.451,0.763,27.4,50,50.052,44.37,Sag
0.7107,1.4346,2.019,2.306,5.0,50,49.983,54.96,Transient
0.7022,0.9995,1.423,0.048,0.0,50,49.982,48.74,Normal
0.6709,1.0068,1.501,1.969,25.7,50,49.985,46.77,Sag
0.6102,1.012,1.659,1.6,104.6,50,49.998,42.71,Sag
0.4914,1.0079,2.051,0.954,159.0,50,49.985,40.64,Sag
0.708,1.0849,1.532,5.312,0.0,50,49.998,42.01,Harmonics
0.6887,0.9789,1.421,0.054,0.0,50,50.027,49.2,Normal
0.718,1.0225,1.424,11.547,0.0,50,50.009,37.81,Notch
0.7085,1.0262,1.449,0.184,0.0,50,50.001,35.68,Normal
0.7144,1.0134,1.419,0.029,0.0,50,50.012,53.29,Normal
0.4069,1.0118,2.487,14.552,136.2,50,49.986,39.82,Interruption
0.7063,1.0272,1.454,0.857,5.0,50,50.006,45.95,Transient
0.7089,1.0044,1.417,0.024,0.0,50,50.008,54.31,Normal
0.5495,1.0026,1.824,2.326,110.6,50,49.996,54.3,Sag
0.6713,1.0123,1.508,0.695,73.5,50,49.996,40.51,Sag
0.7214,1.0279,1.425,0.086,0.0,50,50.0,46.81,Normal
0.7014,0.9988,1.424,0.052,0.0,50,49.975,45.19,Normal
0.7073,1.3532,1.913,0.172,5.0,50,50.007,50.73,Transient
0.531,1.0114,1.905,6.609,93.7,50,50.054,38.21,Sag
0.7124,1.0233,1.436,0.136,0.0,50,50.002,41.79,Normal
0.7117,1.0193,1.432,0.162,0.0,50,50.024,40.66,Normal
0.7118,1.0173,1.429,0.12,0.0,50,49.995,41.86,Normal
0.5604,1.019,1.818,1.603,132.4,50,49.994,37.92,Sag
0.7682,1.309,1.704,0.673,54.0,50,50.004,50.85,Swell
0.7106,2.1352,3.005,0.295,5.0,50,49.991,49.66,Transient
0.7065,1.0061,1.424,0.071,0.0,50,49.993,47.31,Normal
0.7001,0.995,1.421,0.064,0.0,50,49.972,47.41,Normal
0.6469,1.005,1.554,0.278,142.6,50,50.021,46.88,Sag
0.7265,1.0405,1.432,0.039,0.0,50,50.012,52.78,Flicker
0.7068,1.0158,1.437,0.142,0.0,50,50.012,38.53,Normal
0.709,1.1288,1.592,6.991,0.0,50,50.003,38.02,Harmonics
0.719,1.0197,1.418,0.025,0.0,50,49.997,54.79,Normal
0.713,1.0174,1.427,0.047,0.0,50,50.017,47.66,Normal
0.709,1.9586,2.763,1.423,5.0,50,50.015,52.36,Transient
0.6943,0.9881,1.423,0.076,0.0,50,50.03,48.1,Normal
0.7087,1.0535,1.487,0.226,0.0,50,49.976,35.35,Flicker
0.708,1.0227,1.445,5.642,0.0,50,50.033,47.54,Harmonics
0.7166,1.0271,1.433,0.036,0.0,50,49.98,53.58,Flicker
0.7803,1.1934,1.529,0.485,107.5,50,49.999,45.91,Swell
0.5778,1.0037,1.737,0.528,137.4,50,50.011,46.25,Sag
0.7075,1.0475,1.481,0.219,0.0,50,49.975,37.88,Flicker
0.7133,1.9897,2.789,1.17,5.0,50,50.017,52.33,Transient
0.5369,1.008,1.878,1.83,126.3,50,50.015,41.04,Sag
0.7089,1.0298,1.453,0.158,0.0,50,50.005,36.89,Normal
0.7158,1.0158,1.419,0.041,0.0,50,49.982,51.06,Normal
0.7095,1.7995,2.536,0.927,5.0,50,50.017,51.77,Transient
0.7712,1.5516,2.012,1.607,27.8,50,50.01,44.98,Swell
0.8329,1.3101,1.573,0.603,110.0,50,50.026,47.23,Swell
0.708,1.0075,1.423,0.068,0.0,50,49.989,47.69,Normal
0.7088,1.03,1.453,1.071,5.0,50,50.036,50.68,Transient
0.7017,1.0189,1.452,0.196,0.0,50,50.015,38.49,Normal
0.8556,1.304,1.524,0.603,141.6,50,50.031,40.02,Swell
0.7001,1.0027,1.432,0.096,0.0,50,50.013,44.14,Normal
0.7009,0.9953,1.42,0.043,0.0,50,49.996,50.11,Normal
0.6229,1.0034,1.611,7.856,42.1,50,50.0,50.92,Interruption
0.6556,1.0171,1.551,1.701,26.2,50,50.022,37.23,Interruption
0.7082,1.6907,2.387,0.224,5.0,50,50.009,40.86,Transient
0.7086,1.0549,1.489,0.23,0.0,50,50.032,37.27,Flicker
0.7077,1.0124,1.431,0.097,0.0,50,50.053,44.28,Normal
0.7096,1.5813,2.229,0.329,5.0,50,50.024,48.31,Transient
0.6949,1.0181,1.465,0.222,23.2,50,49.996,41.51,Sag
0.7096,1.1084,1.562,8.087,0.0,50,50.002,37.86,Harmonics
0.6021,1.0044,1.668,2.698,75.8,50,50.013,48.97,Sag
0.708,1.0731,1.516,0.219,0.0,50,49.993,36.22,Flicker
0.707,1.4681,2.076,0.329,5.0,50,50.039,53.44,Transient
0.7102,1.0076,1.419,0.045,0.0,50,49.987,48.89,Normal
0.7003,1.002,1.431,0.069,0.0,50,49.986,42.79,Normal
0.8103,1.2041,1.486,0.155,145.5,50,49.992,50.56,Swell
0.7098,1.0482,1.477,8.116,0.0,50,49.979,42.85,Harmonics
0.707,1.5219,2.153,3.24,5.0,50,50.037,46.09,Transient
0.6961,0.9958,1.431,0.136,0.0,50,49.993,39.38,Normal
0.702,0.9987,1.423,0.049,0.0,50,50.022,48.85,Normal
0.7119,1.0672,1.499,0.099,0.0,50,50.018,44.38,Flicker
0.5329,1.004,1.884,3.177,104.2,50,49.964,46.57,Sag
0.7177,1.0036,1.398,11.688,0.0,50,49.988,49.62,Notch
0.6985,0.9909,1.419,0.023,0.0,50,50.011,53.37,Normal
0.7045,1.018,1.445,0.146,0.0,50,50.028,39.0,Normal
0.7053,1.0041,1.424,0.08,0.0,50,50.011,45.57,Normal
0.7055,1.017,1.442,0.17,0.0,50,49.985,38.93,Normal
0.505,1.0043,1.989,5.624,103.0,50,50.004,49.4,Sag
0.6998,1.0043,1.435,0.171,0.0,50,50.01,38.24,Normal
0.7096,1.1015,1.552,8.409,0.0,50,49.972,36.47,Harmonics
0.7098,1.0124,1.426,4.455,0.0,50,49.992,44.74,Notch
0.7115,1.1237,1.579,10.99,0.0,50,49.977,43.77,Harmonics
0.8948,1.6884,1.887,1.287,65.5,50,50.01,50.76,Swell
0.9529,1.4795,1.553,0.434,140.1,50,49.973,44.48,Swell
0.7096,1.0719,1.511,8.214,0.0,50,49.985,49.29,Harmonics
0.708,1.0328,1.459,5.015,0.0,50,50.006,41.62,Harmonics
0.5199,1.0029,1.929,3.121,122.4,50,50.003,54.11,Sag
0.7077,1.0354,1.463,3.881,0.0,50,49.998,41.62,Harmonics
0.7069,1.0414,1.473,2.266,0.0,50,50.005,35.82,Harmonics
0.7108,0.9996,1.406,10.157,0.0,50,49.983,46.63,Harmonics
0.5896,1.0051,1.705,4.669,60.1,50,50.027,44.87,Interruption
0.7091,1.0044,1.416,2.437,0.0,50,49.977,52.14,Notch
0.4973,1.0015,2.014,0.802,151.6,50,50.007,51.03,Sag
0.6625,1.0029,1.514,0.939,60.5,50,50.001,53.69,Sag
0.5141,1.0126,1.97,0.465,157.7,50,50.004,35.39,Sag
0.9672,1.6222,1.677,1.11,114.7,50,50.002,39.34,Swell
0.711,1.0257,1.443,0.144,0.0,50,49.994,39.24,Normal
0.5318,1.0014,1.883,1.596,119.2,50,49.996,54.83,Sag
0.7073,1.015,1.435,0.158,0.0,50,49.989,38.61,Normal
0.7079,1.1357,1.604,0.426,5.0,50,49.987,46.51,Transient
0.7502,1.119,1.492,0.213,109.4,50,50.029,44.35,Swell
0.7111,1.0316,1.451,0.266,0.0,50,49.978,35.96,Normal
0.7155,1.0156,1.419,0.044,0.0,50,50.008,51.41,Normal
0.6335,1.0189,1.608,1.78,55.8,50,50.004,38.63,Sag
0.7109,1.763,2.48,0.355,5.0,50,49.99,44.4,Transient
0.4397,1.004,2.284,12.952,121.6,50,49.992,46.4,Interruption
0.7171,1.0261,1.431,0.101,0.0,50,50.001,41.63,Normal
0.3742,1.0026,2.679,2.153,155.1,50,50.001,51.38,Sag
0.7093,1.09,1.537,7.246,0.0,50,49.969,37.32,Harmonics
0.7078,1.0061,1.422,0.048,0.0,50,50.014,48.28,Normal
0.4958,1.0012,2.019,5.047,115.4,50,49.957,53.9,Sag
0.6903,1.0102,1.464,0.308,0.0,50,50.029,35.33,Normal
0.7087,1.0099,1.425,0.052,0.0,50,50.034,49.96,Normal
0.7089,1.0292,1.452,7.04,0.0,50,49.997,53.58,Harmonics
0.7511,1.344,1.789,0.672,36.8,50,50.022,37.08,Swell
0.7086,1.0442,1.474,0.116,0.0,50,49.99,42.69,Flicker
0.9617,1.5156,1.576,0.783,134.6,50,49.997,52.18,Swell
0.5567,1.0221,1.836,2.803,84.7,50,49.99,37.28,Sag
0.7103,1.1052,1.556,9.379,0.0,50,49.984,46.5,Harmonics
0.818,1.2273,1.5,0.38,136.6,50,49.991,51.77,Swell
